# gameid,levelid,screen,fingerprint
18238,119,17,v2:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000003f000000000000000000000000000000000000000000000000000000000000003f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
18238,119,18,empty
18238,119,19,empty
18238,119,20,empty
18238,119,21,empty
18238,119,22,empty
18238,119,23,empty
18238,119,24,empty
18238,119,25,empty
18238,119,26,v2:000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000155000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
18238,11A,0,empty
18238,11A,1,v2:0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000320037a037a037a037a037a037a037a037a037a037a037a038e037a037a0322032600000000000000000000000000000000000000000000033400000000037d032600000000000000000000000000000000000000000000033400000000037d032600000000000000000000000000000000000000000000033403730373037d032600000000000000000000000000000000000000000000033403730373037d032600000000000000000000000000000000000000000000033403730373037d032600000000000000000000000000000000000000000000033403730373037d032600000000000000000000000000000000000000000000033403730373037d032600000000000000000000000000000000000000000000033403730373037d032600000000000000000000000000000000000000000000033b037303730379032600000000000000000000000000000000000000000000000003730373013b03260000000000000000000000000000012f000000000000000003730373013f0326012f012f012f012f012f012f012f013000000000000000000145010001000326014501000100010001000100010001480000000000000000014b003f003f0326014b003f003f003f003f003f003f014c0000000000000000014b003f003f
18238,11B,0,v2:000000000000000000000000000000000000000000000000000000000000191200000000000000000000000000000000000000000000000000000000000019120000000000000000000000000000000000000000000000000000000000001912000000000000000000000000000000000000000000000000000000000000191200000000000000000000000000000000000000000000000000000000000019120000000000000000000000000000000000000000000000000000000000001912000000000000000000000000000000000000000000000000000000000000191200000000000000000000000000000000000000000000000000000000000019120000000000000000000000000000000000000000000000000000000000001912000000000000000000000000000000000000000000000000000000000000191200000000000000000000000000000000000000000000000000000000000019120000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003f003f003f003f000000000000000000000000000000000000000000000000003f003f003f003f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000192019630000000000000000000000000000000000000000000000000000000000001920192200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
18238,11B,1,v2:00000000191200000000012e012e012e012e000200020002012e012e0000000000000000191200000000012e012e012e002b002b002b002b002b002b0000000000000000191200000000012e012e012e002b002b002b002b002b002b0000000000000000191200000000012e012e012e002b002b002b002b002b002b0000000000000000191200000000012e012e012e002b002b002b002b002b002b0000000000000000191200000000012e012e012e002b002b002b002b002b002b0000000000000000191200000000000000000000002b002b002b002b002b002b0000000000000000191200000000000000000000002b002b002b002b002b002b0000000000000000191200000000000000000000002b002b002b002b002b002b00000000000000001912000000000000000000000000000000000000000019100000000000000000191200000000000000000000000000000000000000001910000000000000000019120000000000000000000000000000000000000000191000000000003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f000000001912000000000000000000000000000000000000003f003f003f003f00000000191200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003f003f003f003f003f003f003f003f003f003f000000000000196219211922003f003f003f003f003f003f19da003f003f003f000000000000191219ea19ea0000000000000000008200821903000000000000000000000000191200000000000000000000000000820082000000000000000000000000000019120000000000000000000000000082008200000000000000000000000000001912000000000000000000000000000000000000000000000000000000000000191200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019da000000000000000000000000191119111911191119111912012f012f012f1900012f012f012f012f012f012f191119111911191119111912012f012f012f1910012f012f012f012f012f012f
18238,11B,2,v2:00000000000005e605e605e605e605e605e605e605e605e605e6012f012f012f00000000000005e605e605e605e605e605e605e605e605e605e6012f012f012f000000000000000000000000012f012f012f012f012f012f012f012f012f012f000000000000000000000000012f012f012f012f012f012f012f012f012f012f000000000000000000000000012f012f012f012f012f012f012f012f012f012f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003f003f00000000000000000000000000000000000000000000000000000000003f003f00000000000000000000000000000000000000000000000000000000003f003f003f003f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000191300000000000000000000000000000000000000000000000000000000000019cf00000000000019ea0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019da190319f919f919f919f9012f011301130113011301130113011301130113190119b40000011101110111012f003f003f003f003f003f003f003f003f003f191119120000011101110111
18238,11B,3,v2:05e605e605e605e619101911191119111911191119111911191119111911191105e605e605e605e6191019111911191119111911191119111911191119111911012f000000000000191019111911191119111911191119111911191119111911012f000000000000191019111911191119111911191119111911191119111911012f0000000000001910191119111911191119111911191119111911191119110000000000000000191019111911191119111911191119111911191119111911000000000000000019101911191119111911191119111911191119111911191100000000000000001910191119111911191119111911191119111911191119110000000000000000191019111911191119111911191119111911191119111911000000000000000019101911191119111911191119111911191119111911191100000000000000001910191119111911191119111911191119111911191119110000000000000000191019111911191119111911191119111911191119111911000000000000000019101911191119111911191119111911191119111911191100000000000000001910196219211963191119111911191119111911191119110000000000000000192019220112192019211921192119631911191119111911000000000000000000000000000000000000000000001920196319111911191100000000000000000000000000000000000000000000000019101911191119110000000000000000000000000000000000000000000000001910191119111911000000000000000000000000000000000000000000000000191019111942194300000000000000000000000000000000000000000000000019101911191119110000000000000000000000000000000000000000000000001910191119421943000000000000000019da19da19da19da19da000000000000192019211921192100000000000000001900190119011901190208660866086619ea19ea19ea19ea000000000000000019201921192119211922000000000000000000000000000019f919f919f919f919f919f919f919f919f919cd19cd19cd19cd19cd19f919f901110111011101110111011101110111011101110111011100000000000000000111011101110111011101110111011101110111011101110000000000000000
18238,11B,4,v2:1911191119111911191119111911191205e605e605e605e605e605e605e605e61911191119111911191119111911191205e605e605e605e605e605e605e605e619111911191119111911191119111912000000000000000000000000000000001911191119111911191119111911191200000000000000000000000000000000191119111911191119111911191119120000000000000000000000000000000019111911191119111911191119111912000000000000000000000000000000001911191119111911191119111911191200000000000000000000000000000000191119111911191119111911191119120000000000000000000000000000000019111911191119111911191119111912000000000000000000000000000000001911191119111911191119111911191200000000000000000000000000000000191119111911191119111911191119120000000000000000000000000000000019111911191119111911191119111912000000000000000000000000000000001911191119111911191119111911191200000000000000000000000000000000191119111911191119111911191119120000000000000000000000000000000019111911191119111911191119621922000000000000000000000000000000001962192119211921192119211922000000000000000000000000000000000000191200000000000019ea19ea19ea0000000000000000000000000000000000001912000000000000036100000000000000000000000000000000000000000000191219f719f719f719f919f919f919f919f919f919f900000000000000000000191200000000000019f900000000000000000000000000000000000000000000191200000000000019f90000000019da19da19da19da19da19da19da00000000192200000000000019f90000000019001901190119011901190119020000000019ea00000000000019f900000000191019621921192119211963191200000000000000000000000019f90000000019101912000000000000191019120000000019f919f919f919f919f90000000019101912000000000000191019120000000000000000000000000000000000001910197219011901190119731912000000000000000000000000000000000000191019111911191119111911191200000000
18238,11B,5,v2:05e619100000191300000000000000001913000200020002000200020002000205e619100000191300000000000000001913000200020002000200020002000200001910000019130000000000000000191300020002000200020002000200020000191000001913000000000000000019130002000200020002000200020002000019100000191300000000000000001913000200020002000200020002000200001910000019130000000000000000191300020002000200020002000200020000191000001913000000000000000019130002000200020002000200020002000019100000191300000000000000001913000200020002000200020002000200001910000019130000000000000000191300020002000200020002000200020000191000001913000000000000000019130002000200020002000200020002000019100000191300000000000000001913000200020002000200020002003f000019100000191300000000000000001913000200020002000200020002003f003f003f003f1913003f003f003f003f19130002000200020002000200020002003f003f003f003f003f003f003f003f191300020002000200020002000200020000000000000000000000000000000019130000000019da0000000000000000000000000000000000000000000000000000000000001903000000000000192300000000000000000000000000000000000000000000191300000000000019ea00000000000000000000000000000000192300000000191300000000000000000000000000000000002b002b002b002b002b002b002b1913002b002b002b002b0000000000001923002b002b002b002b002b002b002b1913002b002b002b002b00001920192219ea002b002b002b002b002b002b002b1913002b002b002b002b0000000000000000002b002b002b002b002b002b002b19b3190119011901002b0000000000000000002b002b002b19da19da19da19da1910191119111911002b0000000000000000002b002b002b19001901190119011973191119111911002b0000000000000000002b002b002b19101911191119111911191119111911002b0000013201320132002b003f003f003f003f003f003f003f003f003f003f003f00000132013201320000003f003f003f003f003f003f003f003f003f003f003f
18238,11B,6,v2:000201320132013205e605e605e605e605e605e605e619101911191100211910000201320132013205e605e605e605e605e605e605e6191019111911002119100002013201320132000000000000000000000000000019101911191100211910000201320132013200000000000000000000000000001910191119110021191000020132013201320000000000000000000000000000191019111911002119100002013201320132000000000000000000000000000019101911191119111910003f003f003f003f003f003f003f003f003f003f000019101911191119111910003f003f003f003f003f003f003f003f003f003f000019101911191119111910003f003f003f003f003f003f003f003f003f003f000019101911191119111910003f003f003f003f003f003f003f003f003f003f000019101911191119111910003f003f003f003f003f003f003f003f003f003f003f19101911191119111992003f003f003f003f003f003f003f003f003f003f003f19101911191119111913003f003f003f003f003f003f003f003f003f003f000019101911191119111913003f003f003f003f003f003f003f003f003f003f00001910191119111911191300000000000000000000000000000000000000000000191019111911191119130000000000000000000000000000000000000000000019101911191119111912000000000000000000000000000000000000000000001920196319111962192200000000000000000000000000000000000019cc19cc19ea19201921192219ea002b002b002b002b0000000000000000000000000000000019ea19ea19ea0000002b002b002b002b000000000000000000000000000000000000000000000000002b002b002b002b000000000000000000000000000000000000000000000000002b002b002b002b000000000000000019da0000000000000000000000000000002b002b002b002b000000000000000019030000000000000000000000000000002b002b002b002b000000000000000019130000000000000000000000000000002b002b002b002b000000000000000019130000000000000000000000000000003f003f003f002b003f003f003f003f003f003f003f003f0000000001130113003f003f003f003f003f003f003f003f003f003f003f003f0000000001130113
18238,11B,7,v2:191119111911191119111911191119111911191119111911191205e605e605e6191119111911191119111911191119111911191119111911191205e605e605e6191119111962192119631911191119111911191119111911191200000000000019111911191201121910191119111911191119111911191119120000000000001911191119120000191019111911191119111911191119111912000000000000191119111912000019101911191119111911191119111911191200000000000019111911191200001910191119111911191119111911191119120000000000001911191119120000191019111911191119111911191119111912015e015e015e1911191119120380191019111911191119111911191119111912000000000000191119111972190119731911191119111911191119111911191200000000000019211921192119b81921192119211921192119211963191119120000000000000000000000001913191300000000000000000000191019111912000000000000000000000000191319130000000000000000000019a4192119220000000000000000000000001913000000000000000000000000191319ea19ea00000000000000000000000019130000000000000000000000001913000000000000000000000000000000001913000000000000000000000000191300000000000000000000002a002a002a1913002a002a002a002a002a0000191300000000000000000000002a002a002a1913002a002a002a002a002a0000191300000000000000000000002a002a002a1913002a002a002a002a002a0000192300000000000000000000002a002a002a1923002a002a002a002a002a000019ea00000000000000000000002a002a002a19ea002a002a19da002a002a0000000000000000000000000000002a002a002a002a002a002a1903002a002a19cc19cc19cc0000000000000000002a002a002a002a002a002a1913002a002a0000000000000000000000000000002a002a19cc19cc19cc002a1913002a002a0000000000000000000000000000000019130000000000000000191300000000000000000000000000000000000001131913011301130113011319130113011301130113003f002100210021002101131913011301130113011319130113011301130113003f0021002100210021
18238,11B,8,v2:05e605e605e605e605e605e605e6191019111911191205e605e605e605e605e605e605e605e605e605e605e605e6191019111911191205e605e605e605e605e600000000000000000000000000001910191119111912000000210021002100210000000000000000000000000000191019111911191200000021002100210021000000000000000000000000000019101911191119120000002100210021002100000000000000000000000000001910191119111912000000000000000000000000000000000000000000000000191019111911191200000000000000000000015e015e015e015e00000000000019101911191119120000000000000000000000000000000000000000000000001910191119111912000000000000000000000000000000000000000000000000191019111911191200000000000000000000000000000000000000000000000019101911191119120000000000000000000000000000000000000000000000001910191119111912000000000000000000000000000000000000000000000000191019111911191200000000000000000000000000000000000000000000000019101911191119120000000000000000000000000000000000000000000000001992192119211922000000000000000000000000000000000000000000000000191319ea19ea19ea000000000000000000001a0d1a0e19da00000000000000001923192019211922000000000000000000001a1d1a1e1903000000000000000019ea19ea19ea19ea000000000000000000001900190119b4000000000000000000000000000000000000000000000000000019101911191200000000000000000000000000000000000000000000000019da1910191119120000000019da000000000000000000000000000000000000190319101911191200000000000019f919f919f919f919f919f919f919f919f919f919101911191200000000000019f900000000000019111911191119111911191219101911191200000000000019f90000000000001911191119111911191119121910191119120000000000000000000000000000191119111911191119111912191019111912003f003f003f003f003f003f003f191119111911191119111912191019111912003f003f003f003f003f003f003f191119111911191119111912
18238,11C,0,v2:05110511000005e605e605e605e605e605e605e605e603d403d503d503d605e605110511000005e605e605e605e605e605e605e605e603d403d503d503d605e60511051100000000000000000000000000000000000003d403d503d503d600000511051100000000000000000000000000000000012f012f012f03d503d600000511051100000000000000000000000000000000012f012f012f03d503d600000511051100000000000000000000000000000000012f012f012f03d503d600000511051100000000000000000000000000000000012f012f012f03d503d600000511051100000000000000000000000000000000012f012f012f03d503d600000511051100000000000000000000000000000000012f012f012f03d503d600000511051100000000000000000000000000000000012f012f012f03d503d600000511051100000000000000000000000000000000012f012f012f03d503d600000511051100000000000000000000000000000000000003d403d503d503d60000003f003f003f003f003f003f00000000000000000000051603e503e505170000003f003f003f003f003f003f0000000000000000000005450000000005450000003f003f003f003f003f003f0000000000000000000005450000000005450000003f003f003f003f003f003f0000000000000000000005450000000005450000003f003f003f003f003f003f0000000000000000000005550000000005450000003f003f003f003f003f003f0000000000000000000005bd0000000005550000003f003f003f05f4003f003f0000000000000000000000000000000005bd0000003f003f003f05f4003f003f0000000000000000000000000000000000000000003f003f003f003f003f003f0000000000000000000000000000000000000000003f003f003f003f003f003f0000000000000000000000000000000000000000003f003f003f003f003f003f03c1050200000000000000000000000000000000003f003f003f003f003f003f0510051200000000000000000373037300000000003f003f003f003f003f003f051005120004000400040004000400040004000400050005000500050005000505100512000500050005000500050005000500050005000500050005000500050510051200050005000500050005000500050005
18238,11C,1,v2:05e605e605e605e605e605e6054505e605e605e605e605e605e605e605e6054505e605e605e605e605e605e6054505e605e605e605e605e605e605e605e60545003f003f003f003f003f003f0545003f003f003f003f003f003f003f003f0545003f003f003f003f003f003f0545003f003f003f003f003f003f003f01410545000000000000000000000000054500000000000000000000000000000142054500000000000000000000000005450000000000000000000000000000000005450000000000000000000000000545000000000000000000000000000000000545000000000000000000000000054500000000000000000000000000000000054500000000000000000000000005450000000000000000000000000000000005450000000000000000000000000545000000000000000000000000000000000545000000000000000000000000054500000000000000000000000000000000054500000000000000000000000005450000000000000000000000000000000005450000000000000000000000000545000000000000000000000000000000000545000000000000000000000000055500000000000000000000000000000000054500000000000000000000000005bd0000000000000000000000000000000005450000000000000000000000000000000000000620062100000000000000000545000000000000000000000000000000000000063006310000000000000000055500000000000000000000000000000000000000000000000000000000000000000000000000000000000005bc05bc05bc05bc05bc05bc05bc00000000000000000000000000000000000005000501050105010501050105020000000000000000000005bc00000000000005100511051105110511051105120000000000000000000005350000000000000520052105210521050505110512000000000000000000000545000000000000062006210000000005100511051200000000000000000000054500000000000006300631000000000510051105120000000000000000000405060501050200040004000400040004051005110512000400040004000400050510051105120005000500050005000505100511051200050005000500050005051005110512000500050005000500050510051105120005000500050005
18238,11C,2,v2:0000000000000000000000000000000000000545000000000000000000000000000000000000000000000000000000000000054500000000000000000000000000000000000000000000000000000000000005450000000000000000000000000000000000000000000000000000000000000545000000000000000000000000000000000000000000000000003f003f003f003f003f003f00000000000000000000000000000000000000000000000000000545012f012f012f0000000000000000000000000000000000000000000000000545012f012f012f0000000000000000000000000000000000000000000000000545012f012f012f0000000000000000000000000000000000000000000000000545012f012f012f0000000000000000000000000000000000000000000000000545012f012f012f0000000000000000000000000000000000000000000000000545012f012f012f0000000000000000000000000000000000000000000000000545012f012f012f00000000000000000000003f003f003f003f003f003f003f0545012f012f012f00000000000000000000000000000000000000000000000005450000000000000000000000000000000000000000000000000000000000000545000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000555000000000000000000000000000000000000000005350000000000000000000000000000000000000535000000000000000000000506050200000000000000000000000000000000054500000000000000000000051005120000000000000000000000000000000005450000000000000000000005100512000000000000000000000000000000000545000000000000000000000510051200000000000000000000000000000000054500000373037300000000051005120000000000000000000000000000000005060524000400040004000405100512000400040004000400040004000400040510051100050005000500050510051200050005000500050005000500050005051005110005000500050005051005120005000500050005000500050005000505100511
18238,11C,3,v2:000005450000000000000000000000000000000000000000000000000000000000000545000000000000000000000000000000000000000000000000000000000000054500000000000000000000000000000000000000000000000000000000000005450000000000000000000000000000000000000000000000000000000000000545000000000000000000000000000000000000000000000000000000000000054500000000000000000000000000000000000000000000000000000000000005450000000000000000000000000000000000000000000000000000000000000545000000000000000000000000000000000000000000000000000000000000054500000000000000000000000000000000000000000000000000000000000005450000000000000000000000000000000000000000000000000000000000000545000000000000000000000000000000000000000000000000000000000000054500000000000000000000000000000000000000000000000000000000000005450000000000000000000000000000000000000141003f003f003f003f000000000000000000000000000000000000000000000142003f003f003f003f0000000000000000000000000000000000000000000001430000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003e600000000000000000000000005f4042d0000000005bd00000000042f0000000000000000055500000000000005f4043d00000000000000000000043f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005e405e40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000524052405240524052405240502000000000000000000000000050005240524051105110511051105110511051200040004000400040004000405100511051105110511051105110511051105120005000500050005000500050510051105110511051105110511051105110512000500050005000500050005051005110511
18238,11C,4,v2:0000000005e605e605e6013b00000000000000000000000000000000000005e60000000005e605e605e6013f000000000000003f003f003f003f003f003f003f000000000000000000000510000000000000003f003f003f003f003f003f003f000000000000000000000510000000000000003f003f003f003f003f003f003f000000000000000000000510000000000000012f012f012f0000000000000000000000000000000000390000003c00000000012f012f012f00000000011001100000000000000000003a0000003d00000000012f012f012f00000000011001100000000000000000003a0000003d00000000012f012f012f00000000000000000000000000000000003a0000003d003f003f003f003f003f003f0000000000000000000000000000003a0000003d003f003f003f003f003f003f0000000000000000000000000000003a0000003d003f003f003f003f003f003f0000000000000000000000000000003b0000003e003f003f003f003f003f003f000000000000003f003f003f003f003f0510003f003f003f003f003f003f003f000000000000003f003f003f003f003f0510003f003f003f003f003f003f003f0000000000000000000000000000000005100000003f003f003f003f003f003f0000000000000000000000000000000000000000003f003f003f003f003f003f0000000000000000000000000000000000000000003f003f003f003f003f003f000000000000003f003f003f003f003f003f0000003f003f003f003f003f003f0000000000000000000000000000000000000000042e042e042e042e042e003f0000000000000000050005020000000000000555003f003f003f003f003f003f0555000000000000003f003f08670867086705bd05bd05bd05bd05bd05bd05bd000000000000000000000512000000000000000000000000000000000000000000000000000000000000051200000000000000000000000000000000000000000000000000000524000005120000000000000000000000000000000000000000000000000000051105110512000000000000000000000000000000000000000000000000000000030003051200050005000500050005000500050005000500050005000500050003000305120005000500050005000500050005000500050005000500050005
18238,11C,5,v2:000300030003000500050005054500050000000000000000000000000000000000030003000300050005000505450005000000000000000000000000000000000003000300030005000500050545000500050005000500050005000500050005000300030003000500050005054500050005000500050005000500050005000500030003000300050005000505450005000500050005000500050005000500050003000300030005000500050545000500050005000500050005000500050005000300030003000500050005054500050005000500050005000500050005000500030003000300050005000505450005000500050005000500050005000500050003000300030005000500050545000500050005000500050005000500050005000300030003000500050005054500050005000500050005000500050005000500030003000300050005000505450005000500050005000500050005000500050003000300030005000500050545000500050005000500050005000500050005000000000000000500050005054500050005000500050005000500050005003f000000000000000500050005000500050005000500050005000500050005003f0000000000000005000500050005000500050005000500050005000500050005000000000000000500050005000500050005000500050005000500050005000500000000000000050005000500050005000500050005000500050005000500050000000000000005000500050005000500050005000500050005000500050005000000000000000500050005000500050005000500050005000500050005000500000000000000050005000500050005000500050005000500050005000500050000000000000005000500050005000500050005000500050005000500050005000000000000000500050005000500050005000500050005000500050005000500000000000000050005000500050005000500050005000500050005000500050000000000000005000500050005000500050005000500050005000500050005000000000000000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005
18238,11C,6,v2:0000000000000000000000000000000500050005000500050005000505e605e60000000000000000000000000000000500050005000500050005000505e605e60005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005003f003f003f003f003f003f003f003f003f003f003f003f003f003f00050005003f003f003f003f003f003f003f003f003f003f003f003f003f003f000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005002a05bc05bc002a002a002a002a002a00050005000500050005000500050005002a002a002a002a002a002a002a002a00050005000500050005000500050005002a002a002a002a002a002a05bd002a0005000500050005000505bd00050005002a002a002a002a002a002a002a002a000500050005000500050005000505f4002a002a002a002a002a002a002a002a00050005000500050005000505f40005002a002a002a002a002a002a002a002a00050005000500050005000500050005002a002a002a002a002a002a002a002a00050005000500050005000500050005002a002a002a002a002a002a002a002a000500050005000500050005000500050005000500050005000500050005000500050005000500050005000500050005
18238,11C,7,v2:05e605e605e6000500050005000500050005051200050005000500050005000505e605e605e6000500050005000500050005051200050005000500050005000500050005000500050005000500050005000505120005000500050005000500050005000500050000000000000000000000000512000000000000000000000000000500050005000000000000000000000000051200000000000000000000000000050005000500000000000000000000000005120000000000000000000000000005000500050000000000000000000000000512000000000000000000000000000500050005000000000000000000000000051200000000000000000000000000050005000500000000000000000000000005120000000000000000000000000005000500050000000000000000000000000512000000000000000000000000000500050005000000000000000000000000051200000000000000000000000000050005000500000000000000000000000005120000000000000000000000000005000500050000000000000000003f003f003f003f003f003f003f003f003f0005000500050000000000000000003f003f003f003f003f003f003f003f003f0005000500050000000000000000000000000512000000000000000000000000000500050005000000000000000000000000000000000000000000000000000000050005000503e4050500000000000000000000000000000000000000000000000500050005000003e403e503e503e503e503e6000000000000000005550000000500050005000000000000000000000000000000000000000000000000000000050005000500000000000000000000000000000000000000000000000000000005000500050000000000000000000000000000000000000000000000000000000500050005000000000000000000000000000000000000000000000000000000050005000500000000000000000000000000000000000000000000000000000005000500050000000000000000000000000000000000000000000000000000000500050005000000000000000000000000000000000000000000000000000000050005000500000000000000000000000000000000000000000000000000000005000500050000000000000000000000000000000000000000000000000000
18238,11C,8,v2:00050005000503d10511000000000000000000000000000000000000054500000005003f003f003f003f003f003f00000000000000000000000000000545000000050005000503d105110000000000000000000000000000000000000545000000000000000003d105110000000000000000000000000000000000000545000000000000000003d105110000000000000000000000000000000000000545000000000000000003d1051100000000000000000000012f012f012f01100545011000000000000003d1051100000000000000000000012f012f012f01100545011000000000000003d1051100000000000000000000012f012f012f00000545000000000000000003d1051100000000000000000000012f012f012f00000545000000000000000003d1051100000000000000000000012f012f012f00000545000000000000000003d1051100000000000000000000012f012f012f00000545000000000000000003d1051100000000000000000000012f012f012f000005450000003f003f003f03d10511000000000000003f003f012f012f012f003f003f003f003f003f003f03d105110000000000000000000000000000000000000545000000000000000003d105110000000000000000000000000000000000000545000000000000000003d105110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
